education,gender,nuts1,parameter_set,vote_intention,predicted_probability
level_four,female,UKK,10,green,0.457067201917164
level_four,female,UKL,10,green,0.453254779620269
level_four,female,UKM,10,green,0.338056015096093
no_qualifications,male,UKC,10,plaid,0.00016307518933323
no_qualifications,male,UKD,10,plaid,0.000143546558179115
no_qualifications,male,UKE,10,plaid,0.000106370860381574
no_qualifications,male,UKF,10,plaid,6.16168968003653e-06
no_qualifications,male,UKG,10,plaid,0.000203348002976033
no_qualifications,male,UKH,10,plaid,0.000182443851283521
no_qualifications,male,UKI,10,plaid,5.85061935780306e-05
no_qualifications,male,UKJ,10,plaid,4.59951644784501e-05
no_qualifications,male,UKK,10,plaid,9.53338115610927e-05
no_qualifications,male,UKL,10,plaid,0.150416616002886
no_qualifications,male,UKM,10,plaid,2.71355141370715e-05
no_qualifications,female,UKC,10,plaid,0.000266921895579895
no_qualifications,female,UKD,10,plaid,0.000237760536463325
no_qualifications,female,UKE,10,plaid,0.000178879459009784
no_qualifications,female,UKF,10,plaid,1.06191912225469e-05
no_qualifications,female,UKG,10,plaid,0.00034021971084342
no_qualifications,female,UKH,10,plaid,0.000314618949641281
no_qualifications,female,UKI,10,plaid,9.76526636899728e-05
no_qualifications,female,UKJ,10,plaid,7.91765170855868e-05
no_qualifications,female,UKK,10,plaid,0.000164645679444818
no_qualifications,female,UKL,10,plaid,0.215929543241236
no_qualifications,female,UKM,10,plaid,4.29350236097237e-05
level_one,male,UKC,10,plaid,0.000252887062446055
level_one,male,UKD,10,plaid,0.000225726321935969
level_one,male,UKE,10,plaid,0.000167604644109716
level_one,male,UKF,10,plaid,9.83715516553309e-06
level_one,male,UKG,10,plaid,0.000317315570243502
level_one,male,UKH,10,plaid,0.000288678299361797
level_one,male,UKI,10,plaid,9.20213354975917e-05
level_one,male,UKJ,10,plaid,7.27785703627608e-05
level_one,male,UKK,10,plaid,0.000153896871653737
level_one,male,UKL,10,plaid,0.208385371751887
level_one,male,UKM,10,plaid,3.95392642289002e-05
level_one,female,UKC,10,plaid,0.000406736508363764
level_one,female,UKD,10,plaid,0.00036878282318409
level_one,female,UKE,10,plaid,0.000276637193504963
level_one,female,UKF,10,plaid,1.68084884535909e-05
level_one,female,UKG,10,plaid,0.000520450907045139
level_one,female,UKH,10,plaid,0.000493276676669492
level_one,female,UKI,10,plaid,0.000151541702047999
level_one,female,UKJ,10,plaid,0.0001245648959624
level_one,female,UKK,10,plaid,0.000261380892528696
level_one,female,UKL,10,plaid,0.280399547768621
level_one,female,UKM,10,plaid,6.18149145373335e-05
level_two,male,UKC,10,plaid,0.00019752847820234
level_two,male,UKD,10,plaid,0.000170427116679688
level_two,male,UKE,10,plaid,0.000133392259628318
level_two,male,UKF,10,plaid,7.50786988040283e-06
level_two,male,UKG,10,plaid,0.000253317980523482
level_two,male,UKH,10,plaid,0.000219303684788582
level_two,male,UKI,10,plaid,7.0425552628407e-05
level_two,male,UKJ,10,plaid,5.54723587606082e-05
level_two,male,UKK,10,plaid,0.000120926610133656
level_two,male,UKL,10,plaid,0.176089263803042
level_two,male,UKM,10,plaid,2.88881928993309e-05
level_two,female,UKC,10,plaid,0.000318403332850456
level_two,female,UKD,10,plaid,0.000279530992531474
level_two,female,UKE,10,plaid,0.000220549964432209
level_two,female,UKF,10,plaid,1.28690043206039e-05
level_two,female,UKG,10,plaid,0.000416961686056762
level_two,female,UKH,10,plaid,0.000376398901085135
level_two,female,UKI,10,plaid,0.000116444657341958
level_two,female,UKJ,10,plaid,9.51276221244589e-05
level_two,female,UKK,10,plaid,0.00020625523099171
level_two,female,UKL,10,plaid,0.245473675745939
level_two,female,UKM,10,plaid,4.5309493106232e-05
level_three,male,UKC,10,plaid,0.000263006065975556
level_three,male,UKD,10,plaid,0.000221267296390021
level_three,male,UKE,10,plaid,0.000176719240333312
level_three,male,UKF,10,plaid,9.59057665579422e-06
level_three,male,UKG,10,plaid,0.000338310795719759
level_three,male,UKH,10,plaid,0.000284430797714588
level_three,male,UKI,10,plaid,9.10167722931754e-05
level_three,male,UKJ,10,plaid,7.16938069749267e-05
level_three,male,UKK,10,plaid,0.00015368395088822
level_three,male,UKL,10,plaid,0.207138945276682
level_three,male,UKM,10,plaid,3.76566049244593e-05
level_three,female,UKC,10,plaid,0.000427035207293707
level_three,female,UKD,10,plaid,0.000365477754169564
level_three,female,UKE,10,plaid,0.000295350332754711
level_three,female,UKF,10,plaid,1.65807817621946e-05
level_three,female,UKG,10,plaid,0.000563020428894395
level_three,female,UKH,10,plaid,0.000492017177490279
level_three,female,UKI,10,plaid,0.00015184921597945
level_three,female,UKJ,10,plaid,0.00012391643442023
level_three,female,UKK,10,plaid,0.000265247110610317
level_three,female,UKL,10,plaid,0.282824572837223
level_three,female,UKM,10,plaid,5.92661049643301e-05
level_four,male,UKC,10,plaid,0.000184904014198619
level_four,male,UKD,10,plaid,0.000153734640195854
level_four,male,UKE,10,plaid,0.000123739485481741
level_four,male,UKF,10,plaid,6.61765873796587e-06
level_four,male,UKG,10,plaid,0.00024168457899597
level_four,male,UKH,10,plaid,0.000199573867977306
level_four,male,UKI,10,plaid,6.32382257541236e-05
level_four,male,UKJ,10,plaid,4.98613397211007e-05
level_four,male,UKK,10,plaid,0.000105091441470158
level_four,male,UKL,10,plaid,0.161119602634269
level_four,male,UKM,10,plaid,2.32111931547525e-05
level_four,female,UKC,10,plaid,0.000301812161830923
level_four,female,UKD,10,plaid,0.000254460861767507
level_four,female,UKE,10,plaid,0.000209485278045863
level_four,female,UKF,10,plaid,1.1558457843748e-05
level_four,female,UKG,10,plaid,0.000406546400747682
level_four,female,UKH,10,plaid,0.000348507919168261
level_four,female,UKI,10,plaid,0.000106006349183317
level_four,female,UKJ,10,plaid,8.73299706018032e-05
level_four,female,UKK,10,plaid,0.000183440717247639
level_four,female,UKL,10,plaid,0.230009516221252
level_four,female,UKM,10,plaid,3.63383689834724e-05
no_qualifications,male,UKC,10,snp,7.02897750672658e-06
no_qualifications,male,UKD,10,snp,1.18914513574053e-07
no_qualifications,male,UKE,10,snp,6.68926179981156e-06
no_qualifications,male,UKF,10,snp,6.71489371360192e-09
no_qualifications,male,UKG,10,snp,6.23481869586087e-07
no_qualifications,male,UKH,10,snp,3.45703971716132e-07
no_qualifications,male,UKI,10,snp,8.88922372274781e-05
no_qualifications,male,UKJ,10,snp,0.000167428397963125
no_qualifications,male,UKK,10,snp,3.07747800193223e-06
no_qualifications,male,UKL,10,snp,0.00312246178819154
no_qualifications,male,UKM,10,snp,0.382582891294146
no_qualifications,female,UKC,10,snp,7.49392877581398e-06
no_qualifications,female,UKD,10,snp,1.28290581739428e-07
no_qualifications,female,UKE,10,snp,7.32697153347997e-06
no_qualifications,female,UKF,10,snp,7.53720586578165e-09
no_qualifications,female,UKG,10,snp,6.7947286503027e-07
no_qualifications,female,UKH,10,snp,3.88310696211739e-07
no_qualifications,female,UKI,10,snp,9.66361929193632e-05
no_qualifications,female,UKJ,10,snp,0.000187716645527269
no_qualifications,female,UKK,10,snp,3.46180043580793e-06
no_qualifications,female,UKL,10,snp,0.00314749556739131
no_qualifications,female,UKM,10,snp,0.393709730927009
level_one,male,UKC,10,snp,9.2187321141456e-06
level_one,male,UKD,10,snp,1.58145854241708e-07
level_one,male,UKE,10,snp,8.91394541819452e-06
level_one,male,UKF,10,snp,9.06590000896921e-09
level_one,male,UKG,10,snp,8.22855718443894e-07
level_one,male,UKH,10,snp,4.62624722422571e-07
level_one,male,UKI,10,snp,0.000118237087413571
level_one,male,UKJ,10,snp,0.000224032109249864
level_one,male,UKK,10,snp,4.20147895299108e-06
level_one,male,UKL,10,snp,0.00392495343383681
level_one,male,UKM,10,snp,0.422824465583822
level_one,female,UKC,10,snp,9.65830289105861e-06
level_one,female,UKD,10,snp,1.68297250995769e-07
level_one,female,UKE,10,snp,9.58337675123743e-06
level_one,female,UKF,10,snp,1.00890549237232e-08
level_one,female,UKG,10,snp,8.79157491695029e-07
level_one,female,UKH,10,snp,5.14927044943054e-07
level_one,female,UKI,10,snp,0.000126823321410746
level_one,female,UKJ,10,snp,0.000249745545680955
level_one,female,UKK,10,snp,4.64796687379749e-06
level_one,female,UKL,10,snp,0.00381780717182379
level_one,female,UKM,10,snp,0.429849817318629
level_two,male,UKC,10,snp,1.07761723066731e-05
level_two,male,UKD,10,snp,1.78694461368596e-07
level_two,male,UKE,10,snp,1.06173034932066e-05
level_two,male,UKF,10,snp,1.03557125310769e-08
level_two,male,UKG,10,snp,9.83067180855179e-07
level_two,male,UKH,10,snp,5.259598344312e-07
level_two,male,UKI,10,snp,0.000135425746996874
level_two,male,UKJ,10,snp,0.000255557252398618
level_two,male,UKK,10,snp,4.94080633966728e-06
level_two,male,UKL,10,snp,0.00469050982965814
level_two,male,UKM,10,snp,0.442634163966468
level_two,female,UKC,10,snp,1.13145682452033e-05
level_two,female,UKD,10,snp,1.90905706983858e-07
level_two,female,UKE,10,snp,1.14341074598992e-05
level_two,female,UKF,10,snp,1.15608023314881e-08
level_two,female,UKG,10,snp,1.05401630608032e-06
level_two,female,UKH,10,snp,5.88001766626294e-07
level_two,female,UKI,10,snp,0.000145843089602354
level_two,female,UKJ,10,snp,0.000285436016985941
level_two,female,UKK,10,snp,5.48892478820542e-06
level_two,female,UKL,10,snp,0.00462053269781235
level_two,female,UKM,10,snp,0.45140885439002
level_three,male,UKC,10,snp,1.12206745841472e-05
level_three,male,UKD,10,snp,1.81427437055621e-07
level_three,male,UKE,10,snp,1.09996252659132e-05
level_three,male,UKF,10,snp,1.03442810036424e-08
level_three,male,UKG,10,snp,1.02673020430954e-06
level_three,male,UKH,10,snp,5.33458518686893e-07
level_three,male,UKI,10,snp,0.00013686496194609
level_three,male,UKJ,10,snp,0.00025827915196604
level_three,male,UKK,10,snp,4.91034428140843e-06
level_three,male,UKL,10,snp,0.00452361924836559
level_three,male,UKM,10,snp,0.445997405791052
level_three,female,UKC,10,snp,1.18674424714801e-05
level_three,female,UKD,10,snp,1.95197891945302e-07
level_three,female,UKE,10,snp,1.19743950936561e-05
level_three,female,UKF,10,snp,1.16477197051577e-08
level_three,female,UKG,10,snp,1.11305316306692e-06
level_three,female,UKH,10,snp,6.01093468907724e-07
level_three,female,UKI,10,snp,0.000148725046025029
level_three,female,UKJ,10,snp,0.000290757646071832
level_three,female,UKK,10,snp,5.52012851377065e-06
level_three,female,UKL,10,snp,0.00444942271071825
level_three,female,UKM,10,snp,0.456402208358634
level_four,male,UKC,10,snp,2.03195952471155e-05
level_four,male,UKD,10,snp,3.24701049659811e-07
level_four,male,UKE,10,snp,1.98394111406387e-05
level_four,male,UKF,10,snp,1.83871914539841e-08
level_four,male,UKG,10,snp,1.88930274003447e-06
level_four,male,UKH,10,snp,9.6415801421571e-07
level_four,male,UKI,10,snp,0.000244932761902722
level_four,male,UKJ,10,snp,0.000462632304677407
level_four,male,UKK,10,snp,8.64935115683954e-06
level_four,male,UKL,10,snp,0.00845483867874371
level_four,male,UKM,10,snp,0.517606935608354
level_four,female,UKC,10,snp,2.16035589097884e-05
level_four,female,UKD,10,snp,3.50061925381158e-07
level_four,female,UKE,10,snp,2.18766894363119e-05
level_four,female,UKF,10,snp,2.09165712510631e-08
level_four,female,UKG,10,snp,2.07009375633674e-06
level_four,female,UKH,10,snp,1.09666845526362e-06
level_four,female,UKI,10,snp,0.000267418920715155
level_four,female,UKJ,10,snp,0.000527744901167047
level_four,female,UKK,10,snp,9.83365278120202e-06
level_four,female,UKL,10,snp,0.00846010024140556
level_four,female,UKM,10,snp,0.526646209932439
no_qualifications,male,UKC,10,other,0.0777594730076272
no_qualifications,male,UKD,10,other,0.02575773431996
no_qualifications,male,UKE,10,other,0.116025355875728
no_qualifications,male,UKF,10,other,0.0265828034167112
no_qualifications,male,UKG,10,other,0.0976781405494254
no_qualifications,male,UKH,10,other,0.024966766126983
no_qualifications,male,UKI,10,other,0.0249689100377099
no_qualifications,male,UKJ,10,other,0.0297314289723864
no_qualifications,male,UKK,10,other,0.0695057229731953
no_qualifications,male,UKL,10,other,0.0346227287431189
no_qualifications,male,UKM,10,other,0.00834370186817828
no_qualifications,female,UKC,10,other,0.0573063457770767
no_qualifications,female,UKD,10,other,0.0188242768812108
no_qualifications,female,UKE,10,other,0.0894751357972162
no_qualifications,female,UKF,10,other,0.0202286054860785
no_qualifications,female,UKG,10,other,0.0739864426095754
no_qualifications,female,UKH,10,other,0.0189809582641583
no_qualifications,female,UKI,10,other,0.0184005647118618
no_qualifications,female,UKJ,10,other,0.0226216998643683
no_qualifications,female,UKK,10,other,0.053904266510447
no_qualifications,female,UKL,10,other,0.0236935321050263
no_qualifications,female,UKM,10,other,0.00579103040487292
level_one,male,UKC,10,other,0.0507479588498753
level_one,male,UKD,10,other,0.0166415841156308
level_one,male,UKE,10,other,0.0786367031967273
level_one,male,UKF,10,other,0.0174519179694032
level_one,male,UKG,10,other,0.0645665156862234
level_one,male,UKH,10,other,0.0162148430906594
level_one,male,UKI,10,other,0.0161483006686068
level_one,male,UKJ,10,other,0.0193692387423836
level_one,male,UKK,10,other,0.0470719878437197
level_one,male,UKL,10,other,0.0212150571463517
level_one,male,UKM,10,other,0.00496073705928059
level_one,female,UKC,10,other,0.0363627035591609
level_one,female,UKD,10,other,0.0119569677714751
level_one,female,UKE,10,other,0.0585286702208385
level_one,female,UKF,10,other,0.0131191157416459
level_one,female,UKG,10,other,0.0473491805501918
level_one,female,UKH,10,other,0.0121788375112362
level_one,female,UKI,10,other,0.011699577213713
level_one,female,UKJ,10,other,0.014594825626706
level_one,female,UKK,10,other,0.0355544149431239
level_one,female,UKL,10,other,0.0139517475237701
level_one,female,UKM,10,other,0.00339817294300817
level_two,male,UKC,10,other,0.0360618359048482
level_two,male,UKD,10,other,0.0112747015621042
level_two,male,UKE,10,other,0.0576837624337676
level_two,male,UKF,10,other,0.0119590962856927
level_two,male,UKG,10,other,0.0470719620204389
level_two,male,UKH,10,other,0.0110470721197768
level_two,male,UKI,10,other,0.0110953271775245
level_two,male,UKJ,10,other,0.0132642071830679
level_two,male,UKK,10,other,0.0335896934991218
level_two,male,UKL,10,other,0.0152291152048676
level_two,male,UKM,10,other,0.00324001898328589
level_two,female,UKC,10,other,0.0257364514678284
level_two,female,UKD,10,other,0.00811726151127553
level_two,female,UKE,10,other,0.0425766350710674
level_two,female,UKF,10,other,0.00900003936988862
level_two,female,UKG,10,other,0.0343878108297871
level_two,female,UKH,10,other,0.00831989618572333
level_two,female,UKI,10,other,0.00805465832163673
level_two,female,UKJ,10,other,0.00999131689233367
level_two,female,UKK,10,other,0.0253353224578917
level_two,female,UKL,10,other,0.0101190516689523
level_two,female,UKM,10,other,0.00222522626518064
level_three,male,UKC,10,other,0.0472325971473138
level_three,male,UKD,10,other,0.0145122721898124
level_three,male,UKE,10,other,0.0746151519500313
level_three,male,UKF,10,other,0.0151400505391125
level_three,male,UKG,10,other,0.0617060250215754
level_three,male,UKH,10,other,0.0142093242843114
level_three,male,UKI,10,other,0.0142120204764254
level_three,male,UKJ,10,other,0.0169834620997233
level_three,male,UKK,10,other,0.0420347745244362
level_three,male,UKL,10,other,0.0186064493044728
level_three,male,UKM,10,other,0.00419609961037673
level_three,female,UKC,10,other,0.0340748476504852
level_three,female,UKD,10,other,0.0105332770090149
level_three,female,UKE,10,other,0.0559925315243139
level_three,female,UKF,10,other,0.011505536163548
level_three,female,UKG,10,other,0.0457700118680065
level_three,female,UKH,10,other,0.0107962737072109
level_three,female,UKI,10,other,0.0104223646736501
level_three,female,UKJ,10,other,0.012910508068118
level_three,female,UKK,10,other,0.0321858582731307
level_three,female,UKL,10,other,0.0123608497056982
level_three,female,UKM,10,other,0.00289285183001303
level_four,male,UKC,10,other,0.0771002000049104
level_four,male,UKD,10,other,0.0238833875658008
level_four,male,UKE,10,other,0.119091149617514
level_four,male,UKF,10,other,0.0247278667545078
